Sample,Wavelength,Absorption,ReducedScattering
raw_umber_4_4.17.25,572.0,0.2519,0.5789796060691956
raw_umber_4_4.17.25,570.0,0.2582,0.5801998356883703
raw_umber_4_4.17.25,568.0,0.2643,0.581426939627105
raw_umber_4_4.17.25,566.0,0.2718,0.5826609810233324
raw_umber_4_4.17.25,564.0,0.2784,0.5839020238206738
raw_umber_4_4.17.25,562.0,0.2883,0.5851501327816208
raw_umber_4_4.17.25,560.0,0.2959,0.5864053735009824
raw_umber_4_4.17.25,558.0,0.306,0.5876678124196015
raw_umber_4_4.17.25,556.0,0.3152,0.5889375168383466
raw_umber_4_4.17.25,554.0,0.3243,0.5902145549323872
raw_umber_4_4.17.25,552.0,0.3357,0.5914989957657585
raw_umber_4_4.17.25,550.0,0.3445,0.5927909093062224
raw_umber_4_4.17.25,548.0,0.3547,0.5940903664404319
raw_umber_4_4.17.25,546.0,0.3652,0.5953974389894066
raw_umber_4_4.17.25,544.0,0.3758,0.5967121997243271
raw_umber_4_4.17.25,542.0,0.3868,0.5980347223826544
raw_umber_4_4.17.25,540.0,0.3983,0.5993650816845847
raw_umber_4_4.17.25,538.0,0.4108,0.6007033533498458
raw_umber_4_4.17.25,536.0,0.4222,0.6020496141148448
raw_umber_4_4.17.25,534.0,0.4352,0.6034039417501745
raw_umber_4_4.17.25,532.0,0.445,0.6047664150784892
raw_umber_4_4.17.25,530.0,0.4579,0.6061371139927568
raw_umber_4_4.17.25,528.0,0.4715,0.6075161194748991
raw_umber_4_4.17.25,526.0,0.4808,0.6089035136148283
raw_umber_4_4.17.25,524.0,0.4953,0.6102993796298891
raw_umber_4_4.17.25,522.0,0.5055,0.6117038018847196
raw_umber_4_4.17.25,520.0,0.5221,0.6131168659115387
raw_umber_4_4.17.25,518.0,0.5319,0.6145386584308714
raw_umber_4_4.17.25,516.0,0.5445,0.615969267372725
raw_umber_4_4.17.25,514.0,0.5554,0.6174087818982249
raw_umber_4_4.17.25,512.0,0.5682,0.6188572924217253
raw_umber_4_4.17.25,510.0,0.5807,0.6203148906334032
raw_umber_4_4.17.25,508.0,0.5935,0.6217816695223518
raw_umber_4_4.17.25,506.0,0.6124,0.6232577234001835
raw_umber_4_4.17.25,504.0,0.627,0.6247431479251584
raw_umber_4_4.17.25,502.0,0.6417,0.6262380401268495
raw_umber_4_4.17.25,500.0,0.6471,0.6277424984313613
raw_umber_4_4.17.25,498.0,0.661,0.6292566226871142
raw_umber_4_4.17.25,496.0,0.6766,0.6307805141912113
raw_umber_4_4.17.25,494.0,0.6913,0.6323142757164022
raw_umber_4_4.17.25,492.0,0.7082,0.6338580115386613
raw_umber_4_4.17.25,490.0,0.724,0.6354118274653947
raw_umber_4_4.17.25,488.0,0.73,0.6369758308642944
raw_umber_4_4.17.25,486.0,0.7469,0.638550130692859
raw_umber_4_4.17.25,484.0,0.7648,0.6401348375285928
raw_umber_4_4.17.25,482.0,0.7728,0.6417300635999107
raw_umber_4_4.17.25,480.0,0.7772,0.6433359228177618
raw_umber_4_4.17.25,478.0,0.7966,0.6449525308079923
raw_umber_4_4.17.25,476.0,0.801,0.646580004944472
raw_umber_4_4.17.25,474.0,0.8172,0.6482184643830009
raw_umber_4_4.17.25,472.0,0.8256,0.6498680300960206
raw_umber_4_4.17.25,470.0,0.8312,0.6515288249081528
raw_umber_4_4.17.25,468.0,0.8365,0.6532009735325869
raw_umber_4_4.17.25,466.0,0.8572,0.654884602608342
raw_umber_4_4.17.25,464.0,0.8631,0.656579840738428
raw_umber_4_4.17.25,462.0,0.8834,0.6582868185289301
raw_umber_4_4.17.25,460.0,0.8923,0.6600056686290461
raw_umber_4_4.17.25,458.0,0.8979,0.6617365257721004
raw_umber_4_4.17.25,456.0,0.9047,0.6634795268175651
raw_umber_4_4.17.25,454.0,0.9303,0.6652348107941184
raw_umber_4_4.17.25,452.0,0.9382,0.6670025189437667
raw_umber_4_4.17.25,450.0,0.9503,0.6687827947670665
raw_umber_4_4.17.25,448.0,0.9766,0.6705757840694748
raw_umber_4_4.17.25,446.0,0.9865,0.6723816350088627
raw_umber_4_4.17.25,444.0,1.0198,0.6742004981442272
raw_umber_4_4.17.25,442.0,1.0314,0.6760325264856356
raw_umber_4_4.17.25,440.0,1.0691,0.6778778755454413
raw_umber_4_4.17.25,438.0,1.0858,0.6797367033908082
raw_umber_4_4.17.25,436.0,1.1245,0.681609170697582
raw_umber_4_4.17.25,434.0,1.1674,0.6834954408055528
raw_umber_4_4.17.25,432.0,1.1875,0.6853956797751477
raw_umber_4_4.17.25,430.0,1.2317,0.6873100564455996
raw_umber_4_4.17.25,428.0,1.2563,0.689238742494638
raw_umber_4_4.17.25,426.0,1.2741,0.6911819124997454
raw_umber_4_4.17.25,424.0,1.3142,0.6931397440010337
raw_umber_4_4.17.25,422.0,1.3366,0.6951124175657861
raw_umber_4_4.17.25,420.0,1.3494,0.6971001168547192
raw_umber_4_4.17.25,418.0,1.3711,0.6991030286900193
raw_umber_4_4.17.25,416.0,1.4198,0.7011213431252098
raw_umber_4_4.17.25,414.0,1.4359,0.703155253516906
raw_umber_4_4.17.25,412.0,1.4551,0.7052049565985195
raw_umber_4_4.17.25,410.0,1.4696,0.7072706525559748
raw_umber_4_4.17.25,408.0,1.491,0.7093525451055028
raw_umber_4_4.17.25,406.0,1.5103,0.711450841573578
raw_umber_4_4.17.25,404.0,1.5184,0.7135657529790697
raw_umber_4_4.17.25,402.0,1.5382,0.7156974941176826
raw_umber_4_4.17.25,400.0,1.5521,0.7178462836487566
raw_umber_5_4.17.25,750.0,0.2174,0.5280157660590873
raw_umber_5_4.17.25,748.0,0.2179,0.5289798979022713
raw_umber_5_4.17.25,746.0,0.2179,0.5299483786306688
raw_umber_5_4.17.25,744.0,0.2201,0.5309212395989843
raw_umber_5_4.17.25,742.0,0.2206,0.5318985124730715
raw_umber_5_4.17.25,740.0,0.2206,0.5328802292338698
raw_umber_5_4.17.25,738.0,0.2228,0.5338664221814013
raw_umber_5_4.17.25,736.0,0.224,0.5348571239388303
raw_umber_5_4.17.25,734.0,0.224,0.5358523674565848
raw_umber_5_4.17.25,732.0,0.2245,0.5368521860165418
raw_umber_5_4.17.25,730.0,0.2251,0.537856613236279
raw_umber_5_4.17.25,728.0,0.2279,0.538865683073391
raw_umber_5_4.17.25,726.0,0.2283,0.5398794298298754
raw_umber_5_4.17.25,724.0,0.2283,0.5408978881565849
raw_umber_5_4.17.25,722.0,0.2289,0.5419210930577523
raw_umber_5_4.17.25,720.0,0.2297,0.5429490798955846
raw_umber_5_4.17.25,718.0,0.2303,0.5439818843949312
raw_umber_5_4.17.25,716.0,0.2323,0.5450195426480259
raw_umber_5_4.17.25,714.0,0.2331,0.5460620911193037
raw_umber_5_4.17.25,712.0,0.2335,0.5471095666502953
raw_umber_5_4.17.25,710.0,0.2358,0.5481620064645994
raw_umber_5_4.17.25,708.0,0.2371,0.5492194481729351
raw_umber_5_4.17.25,706.0,0.2376,0.5502819297782754
raw_umber_5_4.17.25,704.0,0.2384,0.5513494896810637
raw_umber_5_4.17.25,702.0,0.2389,0.5524221666845144
raw_umber_5_4.17.25,700.0,0.2419,0.5535
raw_umber_5_4.17.25,698.0,0.2423,0.5545830292525256
raw_umber_5_4.17.25,696.0,0.2437,0.5556712944862927
raw_umber_5_4.17.25,694.0,0.246,0.5567648361703543
raw_umber_5_4.17.25,692.0,0.2467,0.5578636952043631
raw_umber_5_4.17.25,690.0,0.2473,0.5589679129244131
raw_umber_5_4.17.25,688.0,0.2478,0.5600775311089794
raw_umber_5_4.17.25,686.0,0.2509,0.5611925919849552
raw_umber_5_4.17.25,684.0,0.2515,0.5623131382337893
raw_umber_5_4.17.25,682.0,0.2528,0.5634392129977263
raw_umber_5_4.17.25,680.0,0.2552,0.5645708598861502
raw_umber_5_4.17.25,678.0,0.2558,0.5657081229820352
raw_umber_5_4.17.25,676.0,0.2567,0.5668510468485045
raw_umber_5_4.17.25,674.0,0.2573,0.5679996765354993
raw_umber_5_4.17.25,672.0,0.258,0.5691540575865613
raw_umber_5_4.17.25,670.0,0.2604,0.5703142360457298
raw_umber_5_4.17.25,668.0,0.2618,0.5714802584645561
raw_umber_5_4.17.25,666.0,0.2618,0.5726521719092371
raw_umber_5_4.17.25,664.0,0.265,0.5738300239678723
raw_umber_5_4.17.25,662.0,0.2657,0.5750138627578438
raw_umber_5_4.17.25,660.0,0.2662,0.5762037369333246
raw_umber_5_4.17.25,658.0,0.2687,0.5773996956929152
raw_umber_5_4.17.25,656.0,0.2703,0.5786017887874139
raw_umber_5_4.17.25,654.0,0.2734,0.579810066527721
raw_umber_5_4.17.25,652.0,0.274,0.5810245797928816
raw_umber_5_4.17.25,650.0,0.2747,0.5822453800382675
raw_umber_5_4.17.25,648.0,0.2762,0.583472519303905
raw_umber_5_4.17.25,646.0,0.2789,0.5847060502229462
raw_umber_5_4.17.25,644.0,0.2796,0.5859460260302922
raw_umber_5_4.17.25,642.0,0.2804,0.5871925005713677
raw_umber_5_4.17.25,640.0,0.2832,0.5884455283110518
raw_umber_5_4.17.25,638.0,0.2838,0.5897051643427668
raw_umber_5_4.17.25,636.0,0.2845,0.5909714643977311
raw_umber_5_4.17.25,634.0,0.2852,0.592244484854377
raw_umber_5_4.17.25,632.0,0.2889,0.5935242827479366
raw_umber_5_4.17.25,630.0,0.2896,0.5948109157802033
raw_umber_5_4.17.25,628.0,0.291,0.5961044423294672
raw_umber_5_4.17.25,626.0,0.292,0.5974049214606327
raw_umber_5_4.17.25,624.0,0.2955,0.5987124129355185
raw_umber_5_4.17.25,622.0,0.2961,0.6000269772233479
raw_umber_5_4.17.25,620.0,0.2975,0.6013486755114296
raw_umber_5_4.17.25,618.0,0.3012,0.6026775697160355
raw_umber_5_4.17.25,616.0,0.302,0.6040137224934788
raw_umber_5_4.17.25,614.0,0.3057,0.6053571972513981
raw_umber_5_4.17.25,612.0,0.3068,0.606708058160249
raw_umber_5_4.17.25,610.0,0.3075,0.6080663701650121
raw_umber_5_4.17.25,608.0,0.3112,0.6094321989971173
raw_umber_5_4.17.25,606.0,0.3119,0.6108056111865944
raw_umber_5_4.17.25,604.0,0.3138,0.6121866740744492
raw_umber_5_4.17.25,602.0,0.3177,0.6135754558252757
raw_umber_5_4.17.25,600.0,0.3185,0.6149720254401059
raw_umber_5_4.17.25,598.0,0.3224,0.6163764527695034
raw_umber_5_4.17.25,596.0,0.3272,0.617788808526908
raw_umber_5_4.17.25,594.0,0.3288,0.6192091643022334
raw_umber_5_4.17.25,592.0,0.3332,0.6206375925757281
raw_umber_5_4.17.25,590.0,0.3372,0.6220741667321019
raw_umber_5_4.17.25,588.0,0.3424,0.6235189610749247
raw_umber_5_4.17.25,586.0,0.3453,0.6249720508413062
raw_umber_5_4.17.25,584.0,0.3495,0.6264335122168604
raw_umber_5_4.17.25,582.0,0.3551,0.6279034223509609
raw_umber_5_4.17.25,580.0,0.3607,0.6293818593722971
raw_umber_5_4.17.25,578.0,0.366,0.6308689024047351
raw_umber_5_4.17.25,576.0,0.3746,0.6323646315834911
raw_umber_5_4.17.25,574.0,0.3807,0.6338691280716254
raw_umber_5_4.17.25,572.0,0.3899,0.6353824740768642
raw_umber_5_4.17.25,570.0,0.397,0.6369047528687558
raw_umber_5_4.17.25,568.0,0.4077,0.6384360487961711
raw_umber_5_4.17.25,566.0,0.4145,0.639976447305154
raw_umber_5_4.17.25,564.0,0.4261,0.6415260349571325
raw_umber_5_4.17.25,562.0,0.4381,0.6430848994474972
raw_umber_5_4.17.25,560.0,0.4478,0.6446531296245571
raw_umber_5_4.17.25,558.0,0.4609,0.6462308155088813
raw_umber_5_4.17.25,556.0,0.4756,0.647818048313035
raw_umber_5_4.17.25,554.0,0.4898,0.6494149204617219
raw_umber_5_4.17.25,552.0,0.5057,0.6510215256123394
raw_umber_5_4.17.25,550.0,0.5213,0.6526379586759592
raw_umber_5_4.17.25,548.0,0.534,0.6542643158387431
raw_umber_5_4.17.25,546.0,0.5514,0.6559006945838035
raw_umber_5_4.17.25,544.0,0.5634,0.6575471937135213
raw_umber_5_4.17.25,542.0,0.5766,0.6592039133723306
raw_umber_5_4.17.25,540.0,0.595,0.6608709550699834
raw_umber_5_4.17.25,538.0,0.6087,0.662548421705306
raw_umber_5_4.17.25,536.0,0.6288,0.6642364175904575
raw_umber_5_4.17.25,534.0,0.6438,0.6659350484757047
raw_umber_5_4.17.25,532.0,0.6595,0.6676444215747284
raw_umber_5_4.17.25,530.0,0.6732,0.6693646455904672
raw_umber_5_4.17.25,528.0,0.6907,0.6710958307415225
raw_umber_5_4.17.25,526.0,0.706,0.6728380887891309
raw_umber_5_4.17.25,524.0,0.724,0.6745915330647213
raw_umber_5_4.17.25,522.0,0.7412,0.6763562784980727
raw_umber_5_4.17.25,520.0,0.7589,0.6781324416460864
raw_umber_5_4.17.25,518.0,0.7762,0.6799201407221903
raw_umber_5_4.17.25,516.0,0.7856,0.6817194956263884
raw_umber_5_4.17.25,514.0,0.8044,0.6835306279759765
raw_umber_5_4.17.25,512.0,0.8247,0.6853536611369386
raw_umber_5_4.17.25,510.0,0.8461,0.6871887202560414
raw_umber_5_4.17.25,508.0,0.8543,0.6890359322936491
raw_umber_5_4.17.25,506.0,0.8781,0.6908954260572725
raw_umber_5_4.17.25,504.0,0.9015,0.6927673322358753
raw_umber_5_4.17.25,502.0,0.9086,0.6946517834349558
raw_umber_5_4.17.25,500.0,0.9349,0.6965489142124279
raw_umber_5_4.17.25,498.0,0.9428,0.6984588611153171
raw_umber_5_4.17.25,496.0,0.9697,0.7003817627172997
raw_umber_5_4.17.25,494.0,0.9779,0.702317759657104
raw_umber_5_4.17.25,492.0,1.0067,0.7042669946777982
raw_umber_5_4.17.25,490.0,1.0177,0.7062296126669894
raw_umber_5_4.17.25,488.0,1.0241,0.7082057606979575
raw_umber_5_4.17.25,486.0,1.0533,0.7101955880717514
raw_umber_5_4.17.25,484.0,1.0616,0.7121992463602734
raw_umber_5_4.17.25,482.0,1.0906,0.7142168894503768
raw_umber_5_4.17.25,480.0,1.1036,0.7162486735890099
raw_umber_5_4.17.25,478.0,1.1126,0.7182947574294314
raw_umber_5_4.17.25,476.0,1.1191,0.7203553020785274
raw_umber_5_4.17.25,474.0,1.1304,0.7224304711452659
raw_umber_5_4.17.25,472.0,1.159,0.7245204307903127
raw_umber_5_4.17.25,470.0,1.1706,0.7266253497768499
raw_umber_5_4.17.25,468.0,1.1744,0.7287453995226268
raw_umber_5_4.17.25,466.0,1.187,0.7308807541532794
raw_umber_5_4.17.25,464.0,1.2191,0.7330315905569544
raw_umber_5_4.17.25,462.0,1.2312,0.7351980884402776
raw_umber_5_4.17.25,460.0,1.2383,0.7373804303857039
raw_umber_5_4.17.25,458.0,1.2517,0.7395788019102885
raw_umber_5_4.17.25,456.0,1.2603,0.7417933915259233
raw_umber_5_4.17.25,454.0,1.2735,0.7440243908010805
raw_umber_5_4.17.25,452.0,1.2809,0.7462719944241063
raw_umber_5_4.17.25,450.0,1.2978,0.748536400268113
raw_umber_5_4.17.25,448.0,1.343,0.7508178094575176
raw_umber_5_4.17.25,446.0,1.3586,0.753116426436273
raw_umber_5_4.17.25,444.0,1.3766,0.755432459037845
raw_umber_5_4.17.25,442.0,1.4058,0.7577661185569888
raw_umber_5_4.17.25,440.0,1.4581,0.7601176198233776
raw_umber_5_4.17.25,438.0,1.4811,0.7624871812771395
raw_umber_5_4.17.25,436.0,1.5042,0.7648750250463645
raw_umber_5_4.17.25,434.0,1.5796,0.7672813770266378
raw_umber_5_4.17.25,432.0,1.6057,0.7697064669626648
raw_umber_5_4.17.25,430.0,1.6385,0.772150528532053
raw_umber_5_4.17.25,428.0,1.6917,0.7746137994313165
raw_umber_5_4.17.25,426.0,1.7271,0.7770965214641733
raw_umber_5_4.17.25,424.0,1.7404,0.7795989406322079
raw_umber_5_4.17.25,422.0,1.7765,0.782121307227976
raw_umber_5_4.17.25,420.0,1.8034,0.784663875930623
raw_umber_5_4.17.25,418.0,1.8692,0.7872269059041052
raw_umber_5_4.17.25,416.0,1.8915,0.7898106608980885
raw_umber_5_4.17.25,414.0,1.9207,0.7924154093516188
raw_umber_5_4.17.25,412.0,1.9435,0.7950414244996475
raw_umber_5_4.17.25,410.0,1.9727,0.7976889844825096
raw_umber_5_4.17.25,408.0,1.9964,0.8003583724584488
raw_umber_5_4.17.25,406.0,1.9964,0.80304987671929
raw_umber_5_4.17.25,404.0,2.0269,0.8057637908093646
raw_umber_5_4.17.25,402.0,2.0599,0.8085004136477952
raw_umber_5_4.17.25,400.0,2.0913,0.8112600496542527
raw_umber_6_4.17.25,750.0,0.2862,0.5778513073713489
raw_umber_6_4.17.25,748.0,0.2868,0.5789086257438223
raw_umber_6_4.17.25,746.0,0.2868,0.5799707173573959
raw_umber_6_4.17.25,744.0,0.2895,0.5810376166445357
raw_umber_6_4.17.25,742.0,0.2903,0.5821093583795311
raw_umber_6_4.17.25,740.0,0.2931,0.5831859776828207
raw_umber_6_4.17.25,738.0,0.2939,0.5842675100253852
raw_umber_6_4.17.25,736.0,0.2969,0.5853539912332077
raw_umber_6_4.17.25,734.0,0.2977,0.5864454574918037
raw_umber_6_4.17.25,732.0,0.297,0.58754194535082
raw_umber_6_4.17.25,730.0,0.2978,0.5886434917287073
raw_umber_6_4.17.25,728.0,0.2986,0.5897501339174639
raw_umber_6_4.17.25,726.0,0.3015,0.590861909587454
raw_umber_6_4.17.25,724.0,0.3015,0.5919788567923029
raw_umber_6_4.17.25,722.0,0.3046,0.5931010139738677
raw_umber_6_4.17.25,720.0,0.3053,0.5942284199672875
raw_umber_6_4.17.25,718.0,0.3061,0.5953611140061121
raw_umber_6_4.17.25,716.0,0.3067,0.5964991357275151
raw_umber_6_4.17.25,714.0,0.3108,0.5976425251775855
raw_umber_6_4.17.25,712.0,0.3113,0.5987913228167083
raw_umber_6_4.17.25,710.0,0.313,0.5999455695250281
raw_umber_6_4.17.25,708.0,0.3137,0.6011053066080015
raw_umber_6_4.17.25,706.0,0.3148,0.6022705758020396
raw_umber_6_4.17.25,704.0,0.3178,0.60344141928024
raw_umber_6_4.17.25,702.0,0.3186,0.6046178796582126
raw_umber_6_4.17.25,700.0,0.3196,0.6058
raw_umber_6_4.17.25,698.0,0.3234,0.6069878238240941
raw_umber_6_4.17.25,696.0,0.3243,0.6081813951095507
raw_umber_6_4.17.25,694.0,0.3254,0.6093807583022046
raw_umber_6_4.17.25,692.0,0.3285,0.6105859583209863
raw_umber_6_4.17.25,690.0,0.3292,0.6117970405643436
raw_umber_6_4.17.25,688.0,0.3311,0.6130140509167684
raw_umber_6_4.17.25,686.0,0.332,0.6142370357554316
raw_umber_6_4.17.25,684.0,0.3354,0.6154660419569294
raw_umber_6_4.17.25,682.0,0.3362,0.6167011169041403
raw_umber_6_4.17.25,680.0,0.3379,0.617942308493198
raw_umber_6_4.17.25,678.0,0.3413,0.6191896651405807
raw_umber_6_4.17.25,676.0,0.3422,0.6204432357903197
raw_umber_6_4.17.25,674.0,0.3433,0.6217030699213294
raw_umber_6_4.17.25,672.0,0.3465,0.622969217554861
raw_umber_6_4.17.25,670.0,0.3475,0.6242417292620833
raw_umber_6_4.17.25,668.0,0.3486,0.6255206561717922
raw_umber_6_4.17.25,666.0,0.3495,0.6268060499782512
raw_umber_6_4.17.25,664.0,0.3503,0.6280979629491668
raw_umber_6_4.17.25,662.0,0.3522,0.6293964479338007
raw_umber_6_4.17.25,660.0,0.3532,0.6307015583712209
raw_umber_6_4.17.25,658.0,0.3569,0.6320133482986966
raw_umber_6_4.17.25,656.0,0.3578,0.6333318723602375
raw_umber_6_4.17.25,654.0,0.3623,0.6346571858152817
raw_umber_6_4.17.25,652.0,0.3634,0.6359893445475358
raw_umber_6_4.17.25,650.0,0.3644,0.6373284050739672
raw_umber_6_4.17.25,648.0,0.3653,0.6386744245539577
raw_umber_6_4.17.25,646.0,0.3692,0.6400274607986157
raw_umber_6_4.17.25,644.0,0.3699,0.6413875722802523
raw_umber_6_4.17.25,642.0,0.3712,0.6427548181420267
raw_umber_6_4.17.25,640.0,0.3719,0.6441292582077623
raw_umber_6_4.17.25,638.0,0.3772,0.6455109529919373
raw_umber_6_4.17.25,636.0,0.3781,0.6468999637098541
raw_umber_6_4.17.25,634.0,0.3791,0.6482963522879909
raw_umber_6_4.17.25,632.0,0.3811,0.6497001813745398
raw_umber_6_4.17.25,630.0,0.382,0.6511115143501335
raw_umber_6_4.17.25,628.0,0.3863,0.652530415338769
raw_umber_6_4.17.25,626.0,0.3885,0.653956949218926
raw_umber_6_4.17.25,624.0,0.3893,0.6553911816348906
raw_umber_6_4.17.25,622.0,0.3905,0.6568331790082852
raw_umber_6_4.17.25,620.0,0.3918,0.6582830085498078
raw_umber_6_4.17.25,618.0,0.3967,0.6597407382711908
raw_umber_6_4.17.25,616.0,0.3981,0.6612064369973768
raw_umber_6_4.17.25,614.0,0.4035,0.6626801743789216
raw_umber_6_4.17.25,612.0,0.4044,0.6641620209046278
raw_umber_6_4.17.25,610.0,0.4098,0.6656520479144127
raw_umber_6_4.17.25,608.0,0.4113,0.6671503276124167
raw_umber_6_4.17.25,606.0,0.4134,0.6686569330803586
raw_umber_6_4.17.25,604.0,0.4178,0.6701719382911413
raw_umber_6_4.17.25,602.0,0.4201,0.6716954181227143
raw_umber_6_4.17.25,600.0,0.4228,0.6732274483721989
raw_umber_6_4.17.25,598.0,0.4271,0.6747681057702822
raw_umber_6_4.17.25,596.0,0.4295,0.6763174679958852
raw_umber_6_4.17.25,594.0,0.4356,0.6778756136911105
raw_umber_6_4.17.25,592.0,0.438,0.6794426224764795
raw_umber_6_4.17.25,590.0,0.4459,0.6810185749664599
raw_umber_6_4.17.25,588.0,0.452,0.682603552785296
raw_umber_6_4.17.25,586.0,0.4547,0.6841976385831442
raw_umber_6_4.17.25,584.0,0.4614,0.6858009160525232
raw_umber_6_4.17.25,582.0,0.4694,0.6874134699450849
raw_umber_6_4.17.25,580.0,0.4762,0.6890353860887148
raw_umber_6_4.17.25,578.0,0.4849,0.6906667514049679
raw_umber_6_4.17.25,576.0,0.4929,0.6923076539268477
raw_umber_6_4.17.25,574.0,0.5022,0.6939581828169392
raw_umber_6_4.17.25,572.0,0.5158,0.6956184283859006
raw_umber_6_4.17.25,570.0,0.5254,0.6972884821113241
raw_umber_6_4.17.25,568.0,0.537,0.6989684366569741
raw_umber_6_4.17.25,566.0,0.5519,0.7006583858924103
raw_umber_6_4.17.25,564.0,0.5645,0.7023584249130098
raw_umber_6_4.17.25,562.0,0.5756,0.7040686500603889
raw_umber_6_4.17.25,560.0,0.5952,0.7057891589432436
raw_umber_6_4.17.25,558.0,0.6095,0.7075200504586123
raw_umber_6_4.17.25,556.0,0.6278,0.7092614248135733
raw_umber_6_4.17.25,554.0,0.6435,0.7110133835473882
raw_umber_6_4.17.25,552.0,0.6594,0.7127760295540996
raw_umber_6_4.17.25,550.0,0.6815,0.7145494671055976
raw_umber_6_4.17.25,548.0,0.6994,0.7163338018751625
raw_umber_6_4.17.25,546.0,0.7182,0.7181291409614993
raw_umber_6_4.17.25,544.0,0.7433,0.7199355929132727
raw_umber_6_4.17.25,542.0,0.7643,0.7217532677541578
raw_umber_6_4.17.25,540.0,0.7837,0.7235822770084166
raw_umber_6_4.17.25,538.0,0.8023,0.7254227337270159
raw_umber_6_4.17.25,536.0,0.8238,0.7272747525142981
raw_umber_6_4.17.25,534.0,0.844,0.7291384495552193
raw_umber_6_4.17.25,532.0,0.8525,0.7310139426431702
raw_umber_6_4.17.25,530.0,0.8758,0.7329013512083926
raw_umber_6_4.17.25,528.0,0.8994,0.7348007963470073
raw_umber_6_4.17.25,526.0,0.9216,0.7367124008506697
raw_umber_6_4.17.25,524.0,0.9343,0.7386362892368681
raw_umber_6_4.17.25,522.0,0.956,0.7405725877798816
raw_umber_6_4.17.25,520.0,0.9847,0.7425214245424134
raw_umber_6_4.17.25,518.0,0.9964,0.7444829294079213
raw_umber_6_4.17.25,516.0,1.0212,0.7464572341136549
raw_umber_6_4.17.25,514.0,1.0327,0.748444472284428
raw_umber_6_4.17.25,512.0,1.0663,0.7504447794671376
raw_umber_6_4.17.25,510.0,1.0783,0.7524582931660531
raw_umber_6_4.17.25,508.0,1.1091,0.7544851528788941
raw_umber_6_4.17.25,506.0,1.1224,0.7565255001337196
raw_umber_6_4.17.25,504.0,1.1554,0.7585794785266465
raw_umber_6_4.17.25,502.0,1.168,0.7606472337604249
raw_umber_6_4.17.25,500.0,1.1753,0.762728913683887
raw_umber_6_4.17.25,498.0,1.2119,0.7648246683322983
raw_umber_6_4.17.25,496.0,1.2281,0.7669346499686315
raw_umber_6_4.17.25,494.0,1.2456,0.7690590131257908
raw_umber_6_4.17.25,492.0,1.2765,0.7711979146498116
raw_umber_6_4.17.25,490.0,1.2967,0.7733515137440595
raw_umber_6_4.17.25,488.0,1.3038,0.7755199720144618
raw_umber_6_4.17.25,486.0,1.3241,0.777703453515794
raw_umber_6_4.17.25,484.0,1.3594,0.7799021247990533
raw_umber_6_4.17.25,482.0,1.3693,0.7821161549599497
raw_umber_6_4.17.25,480.0,1.3808,0.7843457156885443
raw_umber_6_4.17.25,478.0,1.3953,0.7865909813200672
raw_umber_6_4.17.25,476.0,1.4042,0.7888521288869482
raw_umber_6_4.17.25,474.0,1.417,0.7911293381720965
raw_umber_6_4.17.25,472.0,1.4309,0.7934227917634599
raw_umber_6_4.17.25,470.0,1.4427,0.7957326751099059
raw_umber_6_4.17.25,468.0,1.4564,0.798059176578457
raw_umber_6_4.17.25,466.0,1.4695,0.8004024875129235
raw_umber_6_4.17.25,464.0,1.4979,0.8027628022939705
raw_umber_6_4.17.25,462.0,1.5109,0.8051403184006619
raw_umber_6_4.17.25,460.0,1.5285,0.8075352364735267
raw_umber_6_4.17.25,458.0,1.5439,0.8099477603791867
raw_umber_6_4.17.25,456.0,1.5575,0.8123780972765969
raw_umber_6_4.17.25,454.0,1.5771,0.8148264576849423
raw_umber_6_4.17.25,452.0,1.5913,0.8172930555532412
raw_umber_6_4.17.25,450.0,1.6093,0.8197781083317067
raw_umber_6_4.17.25,448.0,1.6303,0.8222818370449178
raw_umber_6_4.17.25,446.0,1.6881,0.8248044663668528
raw_umber_6_4.17.25,444.0,1.7088,0.8273462246978455
raw_umber_6_4.17.25,442.0,1.7555,0.8299073442435165
raw_umber_6_4.17.25,440.0,1.7821,0.8324880610957455
raw_umber_6_4.17.25,438.0,1.8053,0.8350886153157411
raw_umber_6_4.17.25,436.0,1.8357,0.837709251019277
raw_umber_6_4.17.25,434.0,1.909,0.8403502164641591
raw_umber_6_4.17.25,432.0,1.9392,0.8430117641399925
raw_umber_6_4.17.25,430.0,1.9795,0.8456941508603203
raw_umber_6_4.17.25,428.0,2.0176,0.8483976378572089
raw_umber_6_4.17.25,426.0,2.0686,0.8511224908783542
raw_umber_6_4.17.25,424.0,2.1147,0.8538689802867913
raw_umber_6_4.17.25,422.0,2.1699,0.8566373811632878
raw_umber_6_4.17.25,420.0,2.2205,0.8594279734115066
raw_umber_6_4.17.25,418.0,2.2205,0.862241041866027
raw_umber_6_4.17.25,416.0,2.2205,0.8650768764033164
raw_umber_6_4.17.25,414.0,2.2851,0.8679357720557463
raw_umber_6_4.17.25,412.0,2.3561,0.8708180291287525
raw_umber_6_4.17.25,410.0,2.4362,0.8737239533212419
raw_umber_6_4.17.25,408.0,2.4362,0.8766538558493516
raw_umber_6_4.17.25,406.0,2.4362,0.8796080535736716
raw_umber_6_4.17.25,404.0,2.526,0.8825868691300438
raw_umber_6_4.17.25,402.0,2.526,0.8855906310640584
raw_umber_6_4.17.25,400.0,2.526,0.8886196739693702
