lambda,raw_umber_1_4.17.25,raw_umber_3_4.17.25,raw_umber_4_4.17.25,raw_umber_5_4.17.25,raw_umber_6_4.17.25
666.0,0.3712764578880847,0.5114944352066408,0.5283789290850424,0.5726521719092371,0.6268060499782512
668.0,0.3700799452291712,0.5105973315635536,0.5274274803675121,0.5714802584645561,0.6255206561717922
670.0,0.3688908483334675,0.5097044762215043,0.5264805816408079,0.5703142360457298,0.6242417292620833
672.0,0.3677090993080217,0.5088158364706816,0.5255381976611871,0.5691540575865613,0.622969217554861
674.0,0.3665346310810522,0.5079313799494977,0.5246002935617335,0.5679996765354993,0.6217030699213294
676.0,0.36536737738961633,0.5070510746398605,0.5236668348472252,0.5668510468485045,0.6204432357903197
678.0,0.3642072727674988,0.5061748888625257,0.5227377873890863,0.5657081229820352,0.6191896651405807
680.0,0.3630542525333177,0.5053027912725226,0.5218131174204227,0.5645708598861502,0.617942308493198
682.0,0.3619082527788415,0.504434750854658,0.520892791531139,0.5634392129977263,0.6167011169041403
684.0,0.36076921035751425,0.5035707369190906,0.5199767766631358,0.5623131382337893,0.6154660419569294
686.0,0.35963706287318387,0.5027107190969795,0.5190650401055844,0.5611925919849552,0.6142370357554316
688.0,0.3585117486690293,0.5018546673362029,0.5181575494902803,0.5600775311089794,0.6130140509167684
690.0,0.3573932068166827,0.5010025518971453,0.5172542727870703,0.5589679129244131,0.6117970405643436
692.0,0.3562813771055433,0.5001543433485547,0.516355178299355,0.5578636952043631,0.6105859583209863
694.0,0.35517620003227707,0.4993100125634636,0.5154602346596636,0.5567648361703543,0.6093807583022046
696.0,0.3540776167905012,0.49846953071517885,0.5145694108252992,0.5556712944862927,0.6081813951095507
698.0,0.35298556926064717,0.49763286927333306,0.5136826760740553,0.5545830292525256,0.6069878238240941
700.0,0.3519,0.4968,0.5128,0.5535,0.6058
702.0,0.35082085223291004,0.49597089494587276,0.5119213525093277,0.5524221666845144,0.6046178796582126
704.0,0.34974806984117396,0.49514552644650095,0.511046703816277,0.5513494896810637,0.60344141928024
706.0,0.34868159735458054,0.49432386711858844,0.5101760244391133,0.5502819297782754,0.6022705758020396
708.0,0.3476213799416196,0.4935058898563497,0.5093092851961749,0.5492194481729351,0.6011053066080015
710.0,0.34656736340034927,0.4926915678279225,0.5084464572019819,0.5481620064645994,0.5999455695250281
712.0,0.3455194941494197,0.4918808744718384,0.5075875118634056,0.5471095666502953,0.5987913228167083
714.0,0.34447771921924886,0.4910737834935473,0.5067324208758993,0.5460620911193037,0.5976425251775855
716.0,0.3434419862433491,0.49027026886199637,0.5058811562197866,0.5450195426480259,0.5964991357275151
718.0,0.34241224344979915,0.4894703048062632,0.5050336901566086,0.5439818843949312,0.5953611140061121
720.0,0.34138843965286136,0.48867386581223976,0.5041899952255279,0.5429490798955846,0.5942284199672875
722.0,0.3403705242447391,0.4878809266193689,0.5033500442397879,0.5419210930577523,0.5931010139738677
724.0,0.33935844718747327,0.4870914622174307,0.5025138102832278,0.5408978881565849,0.5919788567923029
726.0,0.33835215900497356,0.48630544784337854,0.5016812667068503,0.5398794298298754,0.590861909587454
728.0,0.33735161077518355,0.4855228589782231,0.5008523871254431,0.538865683073391,0.5897501339174639
730.0,0.3363567541223759,0.4847436713439653,0.5000271454142516,0.537856613236279,0.5886434917287073
732.0,0.3353675412095751,0.48396786090057453,0.4992055157057033,0.5368521860165418,0.58754194535082
734.0,0.33438392473110645,0.4831954038430144,0.49838747238618114,0.5358523674565848,0.5864454574918037
736.0,0.333405857905267,0.4824262765983126,0.49757299009284706,0.5348571239388303,0.5853539912332077
738.0,0.33243329446711845,0.4816604558226753,0.496762043710513,0.5338664221814013,0.5842675100253852
740.0,0.3314661886613974,0.480897918398646,0.49595460836856015,0.5328802292338698,0.5831859776828207
742.0,0.330504495235542,0.4801386414323057,0.49515065943790354,0.5318985124730715,0.5821093583795311
744.0,0.32954816943283255,0.4793826022505167,0.4943501725280034,0.5309212395989843,0.5810376166445357
746.0,0.328597166985644,0.47862977839820636,0.4935531234839212,0.5299483786306688,0.5799707173573959
748.0,0.3276514441088075,0.4778801476356921,0.49275948838341915,0.5289798979022713,0.5789086257438223
750.0,0.3267109574930802,0.47713368793604655,0.4919692435341041,0.5280157660590873,0.5778513073713489
